Generated	CHRF2	CHRF2++	BLEU Details
"""अच्छा, नया करने जाने वाला कोई बवाल उठाता है।"""	14.24844918727457	12.308354203571877	BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.714 hyp_len = 12 ref_len = 7)
पता नहीं क्यों देश में एक Status quo का माहौल बन गया था।	25.057328976032068	23.031091405609857	BLEU = 6.84 23.1/8.3/4.5/2.5 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
जो है उसी से पार करो यही माहौल बन गया है।	16.852407125061617	14.165733201459565	BLEU = 3.75 9.1/5.0/2.8/1.6 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
"""और लोग तो कहते हैं, अरे भाई, अब कुछ नहीं होगा।"""	9.388058648344252	7.938413200136979	BLEU = 2.63 6.7/3.6/1.9/1.0 (BP = 1.000 ratio = 1.071 hyp_len = 15 ref_len = 14)
आओ हम वैसा ही बन गए।	6.1891165602955995	4.6418374202217	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4)
हमें यह सोचना चाहिए। हमें विश्वास से भरना चाहिए और हमने वहाँ अपना प्रयास किया।	6.872353057615528	5.154264793211646	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16)
"""कितने लोग बोल रहे थे, अरे भाई, भाइयों के आने के लिए हम क्या करेंगे? हम तो आज का देखेंगे।"""	9.725323678628373	7.799730289242814	BLEU = 1.51 4.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.000 hyp_len = 25 ref_len = 25)
लेकिन देश के सामान्य लोग इसे नहीं चाहते थे। वे बदलना चाहते थे। वे बदलना चाहते थे।	9.916106394605304	7.437079795953975	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.062 hyp_len = 17 ref_len = 16)
लेकिन उसके मामा को कुछ भी नहीं दिया जाता है। उसकी आशाएँ नहीं दी जाती हैं।	11.616723560811137	9.494549403504813	BLEU = 2.45 6.2/3.3/1.8/1.0 (BP = 1.000 ratio = 1.000 hyp_len = 16 ref_len = 16)
और इसलिए वे कठिनाइयों को देखते हुए चल रहे थे। वे reforms का इंतजार कर रहे थे।	13.388544905567965	10.71843931599809	BLEU = 2.03 5.9/3.1/1.7/0.9 (BP = 0.889 ratio = 0.895 hyp_len = 17 ref_len = 19)
हमने जिमा दी है और हमने बड़े reforms को जमीन पर फेंका है।	19.61799058935246	16.941774442224368	BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
गरीबी हो आज क्लास हो हमारे छोटे लोग हो हमारे बढ़ते शहरों की आबादी हो हमारी युवा पीढ़ी की आकांक्षा हो हमारी युवा पीढ़ी की आकांक्षा हो हमने अपने जीवन में बदलाव लाने के लिए एक तरीका चुना है।	15.223868846862896	12.095382466760947	BLEU = 1.12 5.1/1.3/0.7/0.3 (BP = 1.000 ratio = 1.054 hyp_len = 39 ref_len = 37)
और मैं देशवासियों को विश्वास करना चाहता हूं कि reforms के लिए जो हम चाहते हैं वो pink paper के editorial के लिए नहीं है।	24.762986376560168	21.278125362788728	BLEU = 3.58 16.0/4.2/2.2/1.1 (BP = 1.000 ratio = 1.087 hyp_len = 25 ref_len = 23)
हमारी reforms की यह आकांक्षा है जो चार माह की नहीं है।	14.563715312962842	11.968717145091658	BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
हमारी reforms की प्रक्रिया किसी ताकत में नहीं है। देश ताकत के मन में है।	24.23269728774545	20.065779757920193	BLEU = 3.13 13.3/3.6/1.9/1.0 (BP = 1.000 ratio = 1.154 hyp_len = 15 ref_len = 13)
और इसलिए आज मैं कह सकता हूँ कि reforms का हमारा रास्ता एक तरह से growth का blueprint बना है।	26.35990960757908	21.831479505476477	BLEU = 2.52 15.0/2.6/1.4/0.7 (BP = 1.000 ratio = 1.111 hyp_len = 20 ref_len = 18)
"""""""यह हमारी reform, यह growth, यह बदलाव, यह debat club के लिए intellectual society के लिए expert लोगों के लिए चर्चा का विषय नहीं है।"""""""	38.31145029237895	36.52567925835794	BLEU = 10.51 50.0/24.2/6.2/1.6 (BP = 1.000 ratio = 1.097 hyp_len = 34 ref_len = 31)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
हमने राजनीतिक शक्ति का कारण नहीं किया है।	25.443759773931884	20.83104290026406	BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
"""""""हम जो भी कर रहे हैं, वो राजनीति का विभाजन और सुधारकर नहीं सोच रहे हैं, हमारी एक ही बात हो रही है- Nation First, Nation First, राष्ट्रबद्ध सुप्रीम, यह मेरा भारत बड़ा बनाना, इसे कहकर हम इसे चला रहे हैं।"""""""	34.73216907618607	32.95525253711547	BLEU = 20.72 37.7/23.1/17.6/12.0 (BP = 1.000 ratio = 1.060 hyp_len = 53 ref_len = 50)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
जब reforms की बात आती है तो एक लंबी बात है। अगर मैं उसके बारे में बात करूँ तो शायद मैं कुछ घंटे निकालूँगा।	14.467299782404783	11.434710416379348	BLEU = 1.57 4.2/2.2/1.1/0.6 (BP = 1.000 ratio = 1.143 hyp_len = 24 ref_len = 21)
लेकिन मैं एक छोटा उदाहरण देना चाहता हूँ।	13.202143600349917	9.901607700262439	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
बैंकों के क्षेत्र में जो सुधार हुए थे?	25.220188423693052	20.862919470880296	BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6)
"""सोचो, बैंक क्षेत्र की स्थिति कैसी थी, न विकास होता था, न विस्तार होता था, न विश्वास बढ़ता था।"""	30.113032550673914	26.88190515867336	BLEU = 4.09 32.0/4.2/2.2/1.1 (BP = 0.961 ratio = 0.962 hyp_len = 25 ref_len = 26)
"""इतना ही नहीं जिस तरह हम चलते थे, हमारे बैंक की मुश्किल से चलते थे।"""	10.53696311243402	8.831906953225923	BLEU = 2.15 5.6/2.9/1.6/0.8 (BP = 1.000 ratio = 1.385 hyp_len = 18 ref_len = 13)
हमने बैंक सेक्टर को मजबूत बनाने के लिए बहुत कदम उठाए हैं।	27.281158088663698	25.042018112850872	BLEU = 7.50 25.0/9.1/5.0/2.8 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
और आज इसका कारण है कि हमारे बैंक को दुनिया में जो भी चुना गया है वो मजबूत बैंक है जिसमें भारत के बैंक अपने केंद्र बनाए हैं।	21.17689595924616	19.836928450837192	BLEU = 3.65 25.0/3.7/1.9/1.0 (BP = 1.000 ratio = 1.120 hyp_len = 28 ref_len = 25)
"""और जब बैंक मजबूत होते हैं, तब भी formal economy की ताकत बढ़ती है।"""	24.246675968665187	21.984752031037182	BLEU = 5.06 17.6/6.2/3.3/1.8 (BP = 1.000 ratio = 1.308 hyp_len = 17 ref_len = 13)
जब बैंक सोने का निर्माण होता है तो सामान्य गरीब विशेषकर बीच के घरों की जरूरत होती है जो पूरी तरह से शक्तिशाली बैंक सेक्टर में होते हैं।	19.371480907645562	16.453638286511683	BLEU = 2.96 10.7/3.7/1.9/1.0 (BP = 1.000 ratio = 1.077 hyp_len = 28 ref_len = 26)
"""""""अगर वह घर का ऋण चाहता है, तो वह साइकिल का ऋण चाहता है, मेरे किसानों को ट्रैक्टर का ऋण चाहता है, मेरे युवाओं को शुरुआती तीन वर्षों के लिए ऋण चाहता है, मेरे युवाओं को पढ़ाने के लिए, शिक्षा के लिए ऋण चाहता है, जो दूसरों के लिए ऋण चाहता है।"""""	12.246671541232738	11.99599451739444	BLEU = 3.81 23.8/6.5/1.6/0.8 (BP = 1.000 ratio = 1.016 hyp_len = 63 ref_len = 62)
